Ad group name,Ad group,Ad ID,Ad name,Campaign ID,Campaign name,Date,Earned impressions,Earned link clicks,Earned saves,Impressions,Link clicks,Paid impressions,Paid link clicks,Paid saves,Paid video played at 100%,Paid video played at 25%,Paid video played at 75%,Paid video played at 95%,Spend in account currency
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849798,Awareness | Bacon Salad,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/16/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849798,Awareness | Bacon Salad,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/17/2021,5,0,0,5,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849799,Awareness | BLT Hot Dogs,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/05/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849799,Awareness | BLT Hot Dogs,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/06/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849799,Awareness | BLT Hot Dogs,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/09/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849799,Awareness | BLT Hot Dogs,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/10/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849799,Awareness | BLT Hot Dogs,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/11/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849799,Awareness | BLT Hot Dogs,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/12/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849799,Awareness | BLT Hot Dogs,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/13/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849799,Awareness | BLT Hot Dogs,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/15/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849799,Awareness | BLT Hot Dogs,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/16/2021,4,0,0,4,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849800,Awareness | Bacon Potato Tart,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/05/2021,3,3,0,3,3,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849800,Awareness | Bacon Potato Tart,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/06/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849800,Awareness | Bacon Potato Tart,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/08/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849800,Awareness | Bacon Potato Tart,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/09/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849800,Awareness | Bacon Potato Tart,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/10/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849800,Awareness | Bacon Potato Tart,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/11/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849800,Awareness | Bacon Potato Tart,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/12/2021,8,0,0,8,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849800,Awareness | Bacon Potato Tart,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/13/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849800,Awareness | Bacon Potato Tart,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/14/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849800,Awareness | Bacon Potato Tart,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/16/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,PP687209399023,Awareness | Sweet + Savory,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,05/05/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,PP687209399023,Awareness | Sweet + Savory,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,05/07/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,PP687209399023,Awareness | Sweet + Savory,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,05/08/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,PP687209399023,Awareness | Sweet + Savory,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,05/13/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,PP687209399023,Awareness | Sweet + Savory,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,05/17/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,PP687209399024,Awareness | Your Favorite Pozole,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,05/05/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,PP687209399024,Awareness | Your Favorite Pozole,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,05/07/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,PP687209399024,Awareness | Your Favorite Pozole,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,05/10/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,PP687209399025,Awareness | The Classic Ham,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,05/04/2021,6,0,0,6,0,0,0,0,0,0,0,0,0.0
11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,PP687209399025,Awareness | The Classic Ham,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,05/05/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,PP687209399025,Awareness | The Classic Ham,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,05/06/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,PP687209399025,Awareness | The Classic Ham,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,05/11/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,PP687209399025,Awareness | The Classic Ham,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,05/12/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
11.2.20_12.26.20.20_FarmerJohn_Brand Awareness_Both_25-54_Feeds,AG2680066938586,PP687209399025,Awareness | The Classic Ham,C626742942914,Farmer John_2020_November/December_Pinterest_Brand Awareness_11.2.20_12.26.20,05/17/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731355,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/04/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731355,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/06/2021,16,0,0,16,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731355,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/07/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731355,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/08/2021,6,0,0,6,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731355,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/09/2021,10,0,0,10,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731355,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/10/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731355,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/11/2021,4,0,0,4,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731355,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/13/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731355,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/14/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731355,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/15/2021,5,0,0,5,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731355,Consideration (formerly traffic) | Bacon Jalapeño Cheese Bombs,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/17/2021,9,0,0,9,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731356,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/05/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731356,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/06/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731356,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/07/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731356,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/09/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731356,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/12/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731356,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/13/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731356,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/14/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731356,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/16/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
1.25.21_2.7.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597261,PP687212731356,Consideration (formerly traffic) | Bombas de Queso Con Jalapeno y,C626743398657,Farmer John_Timely_Traffic_Farmer John_January_1.25.21_2.7.21,05/17/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731519,Consideration (formerly traffic) | Salchitacos,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/04/2021,33,1,0,33,1,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731519,Consideration (formerly traffic) | Salchitacos,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/05/2021,19,0,0,19,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731519,Consideration (formerly traffic) | Salchitacos,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/06/2021,16,0,0,16,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731519,Consideration (formerly traffic) | Salchitacos,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/07/2021,11,0,0,11,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731519,Consideration (formerly traffic) | Salchitacos,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/08/2021,13,0,0,13,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731519,Consideration (formerly traffic) | Salchitacos,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/09/2021,26,2,0,26,2,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731519,Consideration (formerly traffic) | Salchitacos,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/10/2021,10,0,0,10,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731519,Consideration (formerly traffic) | Salchitacos,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/11/2021,15,0,0,15,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731519,Consideration (formerly traffic) | Salchitacos,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/12/2021,11,0,0,11,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731519,Consideration (formerly traffic) | Salchitacos,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/13/2021,16,0,0,16,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731519,Consideration (formerly traffic) | Salchitacos,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/14/2021,8,0,0,8,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731519,Consideration (formerly traffic) | Salchitacos,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/15/2021,13,1,0,13,1,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731519,Consideration (formerly traffic) | Salchitacos,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/16/2021,9,0,0,9,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731519,Consideration (formerly traffic) | Salchitacos,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/17/2021,12,0,0,12,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731520,Consideration (formerly traffic) | Frittata Con Tocino y Queso,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/04/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731520,Consideration (formerly traffic) | Frittata Con Tocino y Queso,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/05/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731520,Consideration (formerly traffic) | Frittata Con Tocino y Queso,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/06/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731520,Consideration (formerly traffic) | Frittata Con Tocino y Queso,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/08/2021,4,0,0,4,0,0,0,0,0,0,0,0,0.0
1.25.21_3.31.21_FarmerJohn_Traffic_Both_25-54_Feeds,AG2680067597328,PP687212731520,Consideration (formerly traffic) | Frittata Con Tocino y Queso,C626743398714,Farmer John_AlwaysOn_Traffic_Farmer John_January_1.25.21_4.30.21,05/09/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
